millis,ts,type,dpIn,dpOut,o2,millis_diff
69369.0,19:27:44.603 , Vol+O2,0.0,0.0,16.61,37.0
69406.0,19:27:44.603 , Vol+O2,0.0,0.0,16.61,37.0
69443.0,19:27:44.603 , Vol+O2,0.0,0.0,16.58,37.0
69480.0,19:27:44.605 , Vol+O2,0.43,0.0,16.58,37.0
69517.0,19:27:44.605 , Vol+O2,0.47,0.0,16.58,37.0
69554.0,19:27:44.607 , Vol+O2,0.52,0.0,16.58,37.0
69591.0,19:27:44.607 , Vol+O2,0.78,0.0,16.55,37.0
69628.0,19:27:44.613 , Vol+O2,1.05,0.0,16.55,37.0
69665.0,19:27:44.613 , Vol+O2,1.21,0.0,16.55,37.0
69702.0,19:27:44.637 , Vol+O2,1.43,0.0,16.55,37.0
69739.0,19:27:44.637 , Vol+O2,1.56,0.0,16.52,37.0
69776.0,19:27:44.662 , Vol+O2,1.64,0.0,16.52,37.0
69813.0,19:27:44.662 , Vol+O2,1.6,0.0,16.52,37.0
69850.0,19:27:44.668 , Vol+O2,1.73,0.0,16.52,37.0
69887.0,19:27:44.668 , Vol+O2,1.77,0.0,16.52,37.0
69924.0,19:27:44.671 , Vol+O2,1.82,0.0,16.52,37.0
69961.0,19:27:44.672 , Vol+O2,1.6,0.0,16.52,37.0
69998.0,19:27:44.672 , Vol+O2,1.56,0.0,16.52,37.0
70035.0,19:27:44.675 , Vol+O2,1.6,0.0,16.52,37.0
70072.0,19:27:44.675 , Vol+O2,1.56,0.0,16.46,37.0
70109.0,19:27:44.680 , Vol+O2,1.56,0.0,16.46,37.0
70146.0,19:27:44.680 , Vol+O2,1.43,0.0,16.46,37.0
70183.0,19:27:44.682 , Vol+O2,1.43,0.0,16.46,37.0
70220.0,19:27:44.682 , Vol+O2,1.38,0.0,16.43,37.0
70257.0,19:27:44.682 , Vol+O2,1.51,0.0,16.43,37.0
70294.0,19:27:44.682 , Vol+O2,1.51,0.0,16.43,37.0
70331.0,19:27:44.684 , Vol+O2,1.51,0.0,16.43,37.0
70368.0,19:27:44.684 , Vol+O2,1.43,0.0,16.4,37.0
70405.0,19:27:44.684 , Vol+O2,1.38,0.0,16.4,37.0
70442.0,19:27:44.685 , Vol+O2,1.38,0.0,16.4,37.0
70479.0,19:27:44.685 , Vol+O2,1.38,0.0,16.4,37.0
70516.0,19:27:44.691 , Vol+O2,1.38,0.0,16.37,37.0
70553.0,19:27:44.691 , Vol+O2,1.38,0.0,16.37,37.0
70590.0,19:27:44.727 , Vol+O2,1.47,0.0,16.37,37.0
70628.0,19:27:44.727 , Vol+O2,1.47,0.0,16.37,38.0
70663.0,19:27:44.728 , Vol+O2,1.43,0.0,16.34,35.0
70700.0,19:27:44.727 , Vol+O2,1.47,0.0,16.34,37.0
70737.0,19:27:44.729 , Vol+O2,1.43,0.0,16.34,37.0
70774.0,19:27:44.737 , Vol+O2,1.47,0.0,16.34,37.0
70811.0,19:27:44.737 , Vol+O2,1.38,0.0,16.31,37.0
70848.0,19:27:44.738 , Vol+O2,1.34,0.0,16.31,37.0
70885.0,19:27:44.738 , Vol+O2,1.43,0.0,16.31,37.0
70922.0,19:27:44.740 , Vol+O2,1.43,0.0,16.31,37.0
70959.0,19:27:44.740 , Vol+O2,1.38,0.0,16.28,37.0
70996.0,19:27:44.743 , Vol+O2,1.38,0.0,16.28,37.0
71033.0,19:27:44.743 , Vol+O2,1.43,0.0,16.28,37.0
71070.0,19:27:44.744 , Vol+O2,1.43,0.0,16.28,37.0
71107.0,19:27:44.744 , Vol+O2,1.38,0.0,16.31,37.0
71144.0,19:27:44.752 , Vol+O2,1.38,0.0,16.31,37.0
71181.0,19:27:44.752 , Vol+O2,1.17,0.0,16.31,37.0
71218.0,19:27:44.752 , Vol+O2,1.34,0.0,16.31,37.0
71255.0,19:27:44.753 , Vol+O2,1.3,0.0,16.31,37.0
71292.0,19:27:44.753 , Vol+O2,1.3,0.0,16.28,37.0
71329.0,19:27:44.782 , Vol+O2,1.21,0.0,16.28,37.0
71366.0,19:27:44.782 , Vol+O2,1.3,0.0,16.28,37.0
71403.0,19:27:44.808 , Vol+O2,1.3,0.0,16.28,37.0
71440.0,19:27:44.808 , Vol+O2,1.3,0.0,16.22,37.0
71477.0,19:27:44.812 , Vol+O2,1.25,0.0,16.22,37.0
71514.0,19:27:44.812 , Vol+O2,1.17,0.0,16.22,37.0
71551.0,19:27:44.816 , Vol+O2,1.0,0.0,16.22,37.0
71588.0,19:27:44.816 , Vol+O2,0.95,0.0,16.19,37.0
71625.0,19:27:44.817 , Vol+O2,0.86,0.0,16.19,37.0
71662.0,19:27:44.818 , Vol+O2,0.82,0.0,16.19,37.0
71699.0,19:27:44.818 , Vol+O2,0.69,0.0,16.19,37.0
71736.0,19:27:44.845 , Vol+O2,0.56,0.0,16.16,37.0
71773.0,19:27:44.845 , Vol+O2,0.3,0.0,16.16,37.0
71810.0,19:27:44.845 , Vol+O2,0.34,0.0,16.16,37.0
71847.0,19:27:44.847 , Vol+O2,0.3,0.0,16.16,37.0
71884.0,19:27:44.847 , Vol+O2,0.3,0.0,16.16,37.0
71921.0,19:27:44.847 , Vol+O2,0.0,0.0,16.16,37.0
71958.0,19:27:44.849 , Vol+O2,0.0,0.0,16.16,37.0
71996.0,19:27:44.849 , Vol+O2,0.0,0.0,16.16,38.0
72031.0,19:27:44.851 , Vol+O2,0.0,0.0,16.13,35.0
72068.0,19:27:44.853 , Vol+O2,0.0,0.24,16.13,37.0
72105.0,19:27:44.853 , Vol+O2,0.0,0.28,16.13,37.0
72142.0,19:27:44.858 , Vol+O2,0.0,0.28,16.13,37.0
72179.0,19:27:44.858 , Vol+O2,0.0,0.37,16.1,37.0
72216.0,19:27:44.861 , Vol+O2,0.0,0.47,16.1,37.0
72253.0,19:27:44.861 , Vol+O2,0.0,0.43,16.1,37.0
72290.0,19:27:44.885 , Vol+O2,0.0,0.51,16.1,37.0
72327.0,19:27:44.885 , Vol+O2,0.0,0.7,16.09,37.0
72364.0,19:27:44.903 , Vol+O2,0.0,1.76,16.09,37.0
72401.0,19:27:44.903 , Vol+O2,0.0,1.85,16.09,37.0
72438.0,19:27:44.903 , Vol+O2,0.0,2.22,16.09,37.0
72475.0,19:27:44.903 , Vol+O2,0.0,2.45,16.1,37.0
72512.0,19:27:44.906 , Vol+O2,0.0,2.45,16.1,37.0
72550.0,19:27:44.906 , Vol+O2,0.0,2.92,16.1,38.0
72586.0,19:27:44.920 , Vol+O2,0.0,2.55,16.1,36.0
72623.0,19:27:44.920 , Vol+O2,0.0,2.31,16.1,37.0
72660.0,19:27:44.922 , Vol+O2,0.0,2.45,16.16,37.0
72697.0,19:27:44.936 , Vol+O2,0.0,2.31,16.16,37.0
72734.0,19:27:44.936 , Vol+O2,0.0,2.55,16.16,37.0
72771.0,19:27:44.938 , Vol+O2,0.0,2.45,16.16,37.0
72808.0,19:27:44.938 , Vol+O2,0.0,2.36,16.23,37.0
72845.0,19:27:44.944 , Vol+O2,0.0,2.59,16.23,37.0
72882.0,19:27:44.944 , Vol+O2,0.0,2.36,16.23,37.0
72919.0,19:27:44.984 , Vol+O2,0.0,2.27,16.23,37.0
72956.0,19:27:44.985 , Vol+O2,0.0,2.55,16.27,37.0
72993.0,19:27:44.985 , Vol+O2,0.0,2.59,16.27,37.0
73030.0,19:27:44.986 , Vol+O2,0.0,2.09,16.27,37.0
73067.0,19:27:44.989 , Vol+O2,0.0,2.36,16.27,37.0
73104.0,19:27:44.989 , Vol+O2,0.0,2.18,16.37,37.0
73141.0,19:27:44.989 , Vol+O2,0.0,2.27,16.37,37.0
73178.0,19:27:44.989 , Vol+O2,0.0,2.31,16.37,37.0
73215.0,19:27:44.991 , Vol+O2,0.0,2.22,16.37,37.0
73252.0,19:27:44.991 , Vol+O2,0.0,2.09,16.46,37.0
73289.0,19:27:44.991 , Vol+O2,0.0,1.85,16.46,37.0
73365.0,19:27:50.234 , Vol+O2,0.0,1.99,16.46,76.0
73401.0,19:27:50.238 , Vol+O2,0.0,1.85,16.52,36.0
73438.0,19:27:50.238 , Vol+O2,0.0,1.9,16.52,37.0
73475.0,19:27:50.238 , Vol+O2,0.0,1.9,16.52,37.0
73513.0,19:27:50.241 , Vol+O2,0.0,1.62,16.52,38.0
73548.0,19:27:50.238 , Vol+O2,0.0,1.76,16.55,35.0
73588.0,19:27:50.242 , Vol+O2,0.0,1.72,16.55,40.0
73624.0,19:27:50.244 , Vol+O2,0.0,1.85,16.55,36.0
73663.0,19:27:50.244 , Vol+O2,0.0,1.85,16.55,39.0
73699.0,19:27:50.244 , Vol+O2,0.0,1.76,16.55,36.0
73740.0,19:27:50.247 , Vol+O2,0.0,1.72,16.55,41.0
73778.0,19:27:50.277 , Vol+O2,0.0,1.62,16.55,38.0
73815.0,19:27:50.277 , Vol+O2,0.0,1.45,16.55,37.0
73851.0,19:27:50.277 , Vol+O2,0.0,1.62,16.55,36.0
73888.0,19:27:50.280 , Vol+O2,0.0,1.67,16.55,37.0
73925.0,19:27:50.280 , Vol+O2,0.0,1.39,16.55,37.0
73962.0,19:27:50.281 , Vol+O2,0.0,1.45,16.55,37.0
73999.0,19:27:50.281 , Vol+O2,0.0,1.62,16.55,37.0
74036.0,19:27:50.286 , Vol+O2,0.0,1.26,16.55,37.0
74074.0,19:27:50.286 , Vol+O2,0.0,1.3,16.55,38.0
74110.0,19:27:50.302 , Vol+O2,0.0,1.45,16.55,36.0
74147.0,19:27:50.302 , Vol+O2,0.0,1.26,16.55,37.0
74184.0,19:27:50.305 , Vol+O2,0.0,1.03,16.55,37.0
74221.0,19:27:50.305 , Vol+O2,0.0,0.8,16.55,37.0
74258.0,19:27:50.309 , Vol+O2,0.0,0.66,16.55,37.0
74295.0,19:27:50.305 , Vol+O2,0.0,0.88,16.55,37.0
74332.0,19:27:50.310 , Vol+O2,0.0,0.66,16.52,37.0
74369.0,19:27:50.310 , Vol+O2,0.0,0.66,16.52,37.0
74406.0,19:27:50.319 , Vol+O2,0.0,0.47,16.52,37.0
74443.0,19:27:50.319 , Vol+O2,0.0,0.51,16.52,37.0
74480.0,19:27:50.319 , Vol+O2,0.0,0.57,16.46,37.0
74517.0,19:27:50.319 , Vol+O2,0.0,0.43,16.46,37.0
74554.0,19:27:50.321 , Vol+O2,0.0,0.33,16.46,37.0
74591.0,19:27:50.321 , Vol+O2,0.0,0.33,16.46,37.0
74628.0,19:27:50.319 , Vol+O2,0.0,0.28,16.46,37.0
74665.0,19:27:50.349 , Vol+O2,0.0,0.0,16.46,37.0
74702.0,19:27:50.349 , Vol+O2,0.0,0.0,16.46,37.0
74739.0,19:27:50.351 , Vol+O2,0.0,0.0,16.46,37.0
74776.0,19:27:50.351 , Vol+O2,0.22,0.0,16.43,37.0
74813.0,19:27:50.353 , Vol+O2,0.26,0.0,16.43,37.0
74850.0,19:27:50.353 , Vol+O2,0.34,0.0,16.43,37.0
74887.0,19:27:50.355 , Vol+O2,0.38,0.0,16.43,37.0
74924.0,19:27:50.355 , Vol+O2,0.43,0.0,16.4,37.0
74961.0,19:27:50.356 , Vol+O2,0.56,0.0,16.4,37.0
74998.0,19:27:50.357 , Vol+O2,0.78,0.0,16.4,37.0
75035.0,19:27:50.357 , Vol+O2,0.86,0.0,16.4,37.0
75071.0,19:27:50.357 , Vol+O2,1.13,0.0,16.37,36.0
75108.0,19:27:50.357 , Vol+O2,1.38,0.0,16.37,37.0
75145.0,19:27:50.365 , Vol+O2,1.77,0.0,16.37,37.0
75182.0,19:27:50.365 , Vol+O2,2.03,0.0,16.37,37.0
75219.0,19:27:50.367 , Vol+O2,2.3,0.0,16.33,37.0
75256.0,19:27:50.367 , Vol+O2,2.25,0.0,16.33,37.0
75293.0,19:27:50.369 , Vol+O2,2.08,0.0,16.33,37.0
75330.0,19:27:50.369 , Vol+O2,2.3,0.0,16.33,37.0
75367.0,19:27:50.375 , Vol+O2,2.34,0.0,16.34,37.0
75404.0,19:27:50.375 , Vol+O2,2.55,0.0,16.34,37.0
75441.0,19:27:50.376 , Vol+O2,2.34,0.0,16.34,37.0
75478.0,19:27:50.376 , Vol+O2,2.2,0.0,16.34,37.0
75515.0,19:27:50.437 , Vol+O2,2.16,0.0,16.34,37.0
75552.0,19:27:50.437 , Vol+O2,2.08,0.0,16.28,37.0
75589.0,19:27:50.439 , Vol+O2,1.99,0.0,16.28,37.0
75626.0,19:27:50.439 , Vol+O2,1.99,0.0,16.28,37.0
75663.0,19:27:50.441 , Vol+O2,1.99,0.0,16.28,37.0
75700.0,19:27:50.441 , Vol+O2,2.16,0.0,16.22,37.0
75737.0,19:27:50.444 , Vol+O2,2.12,0.0,16.22,37.0
75774.0,19:27:50.444 , Vol+O2,2.2,0.0,16.22,37.0
75811.0,19:27:50.445 , Vol+O2,2.03,0.0,16.22,37.0
75848.0,19:27:50.445 , Vol+O2,1.95,0.0,16.19,37.0
75885.0,19:27:50.447 , Vol+O2,2.12,0.0,16.19,37.0
75922.0,19:27:50.447 , Vol+O2,1.9,0.0,16.19,37.0
75959.0,19:27:50.450 , Vol+O2,1.9,0.0,16.19,37.0
75996.0,19:27:50.450 , Vol+O2,1.82,0.0,16.16,37.0
76033.0,19:27:50.456 , Vol+O2,1.82,0.0,16.16,37.0
76070.0,19:27:50.456 , Vol+O2,1.82,0.0,16.16,37.0
76107.0,19:27:50.459 , Vol+O2,1.64,0.0,16.16,37.0
76144.0,19:27:50.459 , Vol+O2,1.47,0.0,16.16,37.0
76181.0,19:27:50.461 , Vol+O2,1.25,0.0,16.16,37.0
76218.0,19:27:50.461 , Vol+O2,1.21,0.0,16.16,37.0
76256.0,19:27:50.465 , Vol+O2,1.38,0.0,16.16,38.0
76291.0,19:27:50.465 , Vol+O2,1.38,0.0,16.1,35.0
76328.0,19:27:50.468 , Vol+O2,1.34,0.0,16.1,37.0
76365.0,19:27:50.468 , Vol+O2,1.21,0.0,16.1,37.0
76402.0,19:27:50.473 , Vol+O2,1.17,0.0,16.1,37.0
76439.0,19:27:50.473 , Vol+O2,1.05,0.0,16.1,37.0
76476.0,19:27:50.509 , Vol+O2,0.95,0.0,16.1,37.0
76513.0,19:27:50.509 , Vol+O2,1.05,0.0,16.1,37.0
76550.0,19:27:50.511 , Vol+O2,0.91,0.0,16.1,37.0
76587.0,19:27:50.511 , Vol+O2,0.91,0.0,16.07,37.0
76624.0,19:27:50.514 , Vol+O2,0.86,0.0,16.07,37.0
76661.0,19:27:50.514 , Vol+O2,0.65,0.0,16.07,37.0
76698.0,19:27:50.516 , Vol+O2,0.43,0.0,16.07,37.0
76735.0,19:27:50.516 , Vol+O2,0.0,0.0,16.04,37.0
76772.0,19:27:50.521 , Vol+O2,0.0,0.0,16.04,37.0
76810.0,19:27:50.521 , Vol+O2,0.0,0.0,16.04,38.0
76846.0,19:27:50.522 , Vol+O2,0.0,0.0,16.04,36.0
76883.0,19:27:50.522 , Vol+O2,0.0,0.0,16.04,37.0
76920.0,19:27:50.524 , Vol+O2,0.0,0.2,16.03,37.0
76957.0,19:27:50.524 , Vol+O2,0.0,0.43,16.03,37.0
76994.0,19:27:50.548 , Vol+O2,0.0,0.51,16.03,37.0
77031.0,19:27:50.551 , Vol+O2,0.0,0.51,16.03,37.0
77068.0,19:27:50.551 , Vol+O2,0.0,0.61,16.01,37.0
77105.0,19:27:50.551 , Vol+O2,0.0,0.61,16.01,37.0
77142.0,19:27:50.551 , Vol+O2,0.0,1.39,16.01,37.0
77179.0,19:27:50.553 , Vol+O2,0.0,1.53,16.01,37.0
77216.0,19:27:50.553 , Vol+O2,0.0,1.95,15.98,37.0
77253.0,19:27:50.554 , Vol+O2,0.0,2.13,15.98,37.0
77290.0,19:27:50.554 , Vol+O2,0.0,2.09,15.98,37.0
77327.0,19:27:50.605 , Vol+O2,0.0,2.36,15.98,37.0
77364.0,19:27:50.619 , Vol+O2,0.0,2.04,15.98,37.0
77401.0,19:27:50.619 , Vol+O2,0.0,1.9,15.98,37.0
77438.0,19:27:50.621 , Vol+O2,0.0,1.9,15.98,37.0
77475.0,19:27:50.621 , Vol+O2,0.0,1.8,15.98,37.0
77512.0,19:27:50.622 , Vol+O2,0.0,1.9,16.07,37.0
77549.0,19:27:50.622 , Vol+O2,0.0,1.76,16.07,37.0
77586.0,19:27:50.623 , Vol+O2,0.0,1.99,16.07,37.0
77624.0,19:27:50.623 , Vol+O2,0.0,1.8,16.07,38.0
77659.0,19:27:50.624 , Vol+O2,0.0,1.76,16.17,35.0
77696.0,19:27:50.624 , Vol+O2,0.0,1.58,16.17,37.0
77733.0,19:27:50.632 , Vol+O2,0.0,1.62,16.17,37.0
77770.0,19:27:50.632 , Vol+O2,0.0,1.53,16.17,37.0
77807.0,19:27:50.657 , Vol+O2,0.0,1.76,16.22,37.0
77844.0,19:27:50.657 , Vol+O2,0.0,1.53,16.22,37.0
77881.0,19:27:50.659 , Vol+O2,0.0,1.26,16.22,37.0
77918.0,19:27:50.660 , Vol+O2,0.0,0.98,16.22,37.0
77955.0,19:27:50.660 , Vol+O2,0.0,0.98,16.31,37.0
77992.0,19:27:50.662 , Vol+O2,0.0,1.03,16.31,37.0
78029.0,19:27:50.662 , Vol+O2,0.0,0.8,16.31,37.0
78066.0,19:27:50.663 , Vol+O2,0.0,0.51,16.31,37.0
78103.0,19:27:50.663 , Vol+O2,0.0,0.66,16.4,37.0
78140.0,19:27:50.680 , Vol+O2,0.0,0.66,16.4,37.0
78177.0,19:27:50.680 , Vol+O2,0.0,0.66,16.4,37.0
78214.0,19:27:50.682 , Vol+O2,0.0,0.51,16.4,37.0
78251.0,19:27:50.682 , Vol+O2,0.0,0.61,16.4,37.0
78288.0,19:27:50.685 , Vol+O2,0.0,0.47,16.43,37.0
78325.0,19:27:50.685 , Vol+O2,0.0,0.57,16.43,37.0
78362.0,19:27:50.686 , Vol+O2,0.0,0.75,16.43,37.0
78399.0,19:27:50.686 , Vol+O2,0.0,0.61,16.43,37.0
78436.0,19:27:50.689 , Vol+O2,0.0,0.7,16.46,37.0
78473.0,19:27:50.689 , Vol+O2,0.0,0.43,16.46,37.0
78510.0,19:27:50.691 , Vol+O2,0.0,0.88,16.46,37.0
78547.0,19:27:50.691 , Vol+O2,0.0,0.61,16.46,37.0
78584.0,19:27:50.695 , Vol+O2,0.0,0.75,16.46,37.0
78621.0,19:27:50.695 , Vol+O2,0.0,0.75,16.46,37.0
78658.0,19:27:50.722 , Vol+O2,0.0,0.66,16.46,37.0
78695.0,19:27:50.722 , Vol+O2,0.0,0.8,16.46,37.0
78732.0,19:27:50.724 , Vol+O2,0.0,0.7,16.49,37.0
78769.0,19:27:50.724 , Vol+O2,0.0,0.57,16.49,37.0
78806.0,19:27:50.724 , Vol+O2,0.0,0.51,16.49,37.0
78843.0,19:27:50.724 , Vol+O2,0.0,0.57,16.49,37.0
78916.0,19:27:55.713 , Vol+O2,0.0,0.57,16.46,73.0
78953.0,19:27:55.715 , Vol+O2,0.0,0.8,16.46,37.0
78990.0,19:27:55.715 , Vol+O2,0.0,0.51,16.46,37.0
79026.0,19:27:55.715 , Vol+O2,0.0,0.57,16.46,36.0
79063.0,19:27:55.718 , Vol+O2,0.0,0.61,16.46,37.0
79100.0,19:27:55.718 , Vol+O2,0.0,0.61,16.46,37.0
79137.0,19:27:55.724 , Vol+O2,0.0,0.33,16.46,37.0
79177.0,19:27:55.724 , Vol+O2,0.0,0.0,16.46,40.0
79215.0,19:27:55.726 , Vol+O2,0.0,0.24,16.46,38.0
79255.0,19:27:55.726 , Vol+O2,0.0,0.0,16.46,40.0
79292.0,19:27:55.727 , Vol+O2,0.0,0.0,16.46,37.0
79327.0,19:27:55.727 , Vol+O2,0.0,0.0,16.46,35.0
79364.0,19:27:55.730 , Vol+O2,0.0,0.0,16.46,37.0
79403.0,19:27:55.730 , Vol+O2,0.3,0.0,16.46,39.0
79440.0,19:27:55.768 , Vol+O2,0.47,0.0,16.46,37.0
79477.0,19:27:55.768 , Vol+O2,0.56,0.0,16.43,37.0
79514.0,19:27:55.772 , Vol+O2,0.82,0.0,16.43,37.0
79555.0,19:27:55.772 , Vol+O2,1.05,0.0,16.43,41.0
79595.0,19:27:55.775 , Vol+O2,1.38,0.0,16.43,40.0
79633.0,19:27:55.772 , Vol+O2,1.6,0.0,16.43,38.0
79670.0,19:27:55.775 , Vol+O2,1.77,0.0,16.43,37.0
79707.0,19:27:55.775 , Vol+O2,1.95,0.0,16.43,37.0
79744.0,19:27:55.778 , Vol+O2,2.08,0.0,16.43,37.0
79781.0,19:27:55.778 , Vol+O2,2.2,0.0,16.4,37.0
79818.0,19:27:55.784 , Vol+O2,2.35,0.0,16.4,37.0
79856.0,19:27:55.784 , Vol+O2,2.25,0.0,16.4,38.0
79891.0,19:27:55.787 , Vol+O2,2.34,0.0,16.4,35.0
79928.0,19:27:55.787 , Vol+O2,2.16,0.0,16.4,37.0
79965.0,19:27:55.789 , Vol+O2,2.34,0.0,16.4,37.0
80002.0,19:27:55.789 , Vol+O2,2.43,0.0,16.4,37.0
80039.0,19:27:55.792 , Vol+O2,2.25,0.0,16.4,37.0
80076.0,19:27:55.792 , Vol+O2,2.17,0.0,16.4,37.0
80113.0,19:27:55.794 , Vol+O2,2.3,0.0,16.37,37.0
80150.0,19:27:55.794 , Vol+O2,2.13,0.0,16.37,37.0
80187.0,19:27:55.798 , Vol+O2,2.03,0.0,16.37,37.0
80224.0,19:27:55.798 , Vol+O2,1.86,0.0,16.37,37.0
80261.0,19:27:55.843 , Vol+O2,2.12,0.0,16.31,37.0
80298.0,19:27:55.843 , Vol+O2,2.2,0.0,16.31,37.0
80335.0,19:27:55.844 , Vol+O2,2.08,0.0,16.31,37.0
80372.0,19:27:55.844 , Vol+O2,1.86,0.0,16.31,37.0
80409.0,19:27:55.847 , Vol+O2,1.73,0.0,16.28,37.0
80446.0,19:27:55.847 , Vol+O2,1.9,0.0,16.28,37.0
80483.0,19:27:55.847 , Vol+O2,2.08,0.0,16.28,37.0
80520.0,19:27:55.848 , Vol+O2,1.95,0.0,16.28,37.0
80557.0,19:27:55.848 , Vol+O2,1.86,0.0,16.28,37.0
80594.0,19:27:55.857 , Vol+O2,1.68,0.0,16.28,37.0
80631.0,19:27:55.857 , Vol+O2,1.64,0.0,16.28,37.0
80668.0,19:27:55.858 , Vol+O2,1.73,0.0,16.28,37.0
80705.0,19:27:55.858 , Vol+O2,1.64,0.0,16.25,37.0
80742.0,19:27:55.888 , Vol+O2,1.52,0.0,16.25,37.0
80779.0,19:27:55.888 , Vol+O2,1.56,0.0,16.25,37.0
80816.0,19:27:55.888 , Vol+O2,1.38,0.0,16.25,37.0
80852.0,19:27:55.891 , Vol+O2,1.39,0.0,16.22,36.0
80889.0,19:27:55.891 , Vol+O2,1.43,0.0,16.22,37.0
80926.0,19:27:55.891 , Vol+O2,1.47,0.0,16.22,37.0
80963.0,19:27:55.891 , Vol+O2,1.38,0.0,16.22,37.0
81000.0,19:27:55.912 , Vol+O2,1.17,0.0,16.19,37.0
81037.0,19:27:55.912 , Vol+O2,1.13,0.0,16.19,37.0
81074.0,19:27:55.938 , Vol+O2,1.09,0.0,16.19,37.0
81111.0,19:27:55.956 , Vol+O2,1.05,0.0,16.19,37.0
81148.0,19:27:55.956 , Vol+O2,0.74,0.0,16.19,37.0
81185.0,19:27:55.958 , Vol+O2,0.52,0.0,16.19,37.0
81222.0,19:27:55.958 , Vol+O2,0.47,0.0,16.19,37.0
81259.0,19:27:55.960 , Vol+O2,0.52,0.0,16.19,37.0
81296.0,19:27:55.960 , Vol+O2,0.47,0.0,16.19,37.0
81333.0,19:27:55.960 , Vol+O2,0.43,0.0,16.16,37.0
81370.0,19:27:55.962 , Vol+O2,0.3,0.0,16.16,37.0
81407.0,19:27:55.962 , Vol+O2,0.0,0.0,16.16,37.0
81444.0,19:27:55.965 , Vol+O2,0.0,0.0,16.16,37.0
81481.0,19:27:55.966 , Vol+O2,0.0,0.0,16.16,37.0
81518.0,19:27:55.966 , Vol+O2,0.0,0.0,16.16,37.0
81555.0,19:27:55.970 , Vol+O2,0.0,0.24,16.16,37.0
81592.0,19:27:55.970 , Vol+O2,0.0,0.28,16.16,37.0
81629.0,19:27:55.995 , Vol+O2,0.0,0.37,16.13,37.0
81666.0,19:27:55.995 , Vol+O2,0.0,0.66,16.13,37.0
81703.0,19:27:55.999 , Vol+O2,0.0,0.93,16.13,37.0
81740.0,19:27:55.999 , Vol+O2,0.0,1.12,16.13,37.0
81777.0,19:27:55.999 , Vol+O2,0.0,1.45,16.13,37.0
81814.0,19:27:55.999 , Vol+O2,0.0,1.39,16.13,37.0
81851.0,19:27:55.999 , Vol+O2,0.0,1.4,16.13,37.0
81888.0,19:27:56.001 , Vol+O2,0.0,1.62,16.13,37.0
81925.0,19:27:56.001 , Vol+O2,0.0,1.62,16.13,37.0
81962.0,19:27:56.036 , Vol+O2,0.0,1.53,16.13,37.0
81999.0,19:27:56.036 , Vol+O2,0.0,1.39,16.13,37.0
82037.0,19:27:56.038 , Vol+O2,0.0,0.98,16.13,38.0
82072.0,19:27:56.038 , Vol+O2,0.0,1.08,16.16,35.0
82109.0,19:27:56.040 , Vol+O2,0.0,1.17,16.16,37.0
82146.0,19:27:56.040 , Vol+O2,0.0,1.12,16.16,37.0
82183.0,19:27:56.042 , Vol+O2,0.0,0.93,16.16,37.0
82220.0,19:27:56.042 , Vol+O2,0.0,1.17,16.25,37.0
82257.0,19:27:56.044 , Vol+O2,0.0,0.98,16.25,37.0
82294.0,19:27:56.044 , Vol+O2,0.0,1.17,16.25,37.0
82331.0,19:27:56.048 , Vol+O2,0.0,0.98,16.25,37.0
82368.0,19:27:56.048 , Vol+O2,0.0,1.03,16.34,37.0
82405.0,19:27:56.054 , Vol+O2,0.0,0.98,16.34,37.0
82442.0,19:27:56.054 , Vol+O2,0.0,1.08,16.34,37.0
82479.0,19:27:56.054 , Vol+O2,0.0,0.98,16.34,37.0
82516.0,19:27:56.055 , Vol+O2,0.0,1.08,16.46,37.0
82553.0,19:27:56.060 , Vol+O2,0.0,1.12,16.46,37.0
82590.0,19:27:56.060 , Vol+O2,0.0,0.98,16.46,37.0
82627.0,19:27:56.062 , Vol+O2,0.0,1.12,16.46,37.0
82664.0,19:27:56.062 , Vol+O2,0.0,1.12,16.46,37.0
82701.0,19:27:56.066 , Vol+O2,0.0,1.17,16.52,37.0
82738.0,19:27:56.066 , Vol+O2,0.0,1.26,16.52,37.0
82775.0,19:27:56.074 , Vol+O2,0.0,1.08,16.52,37.0
82812.0,19:27:56.074 , Vol+O2,0.0,1.49,16.52,37.0
82849.0,19:27:56.075 , Vol+O2,0.0,1.44,16.58,37.0
82886.0,19:27:56.075 , Vol+O2,0.0,1.49,16.58,37.0
82923.0,19:27:56.090 , Vol+O2,0.0,1.59,16.58,37.0
82960.0,19:27:56.090 , Vol+O2,0.0,1.49,16.58,37.0
82997.0,19:27:56.091 , Vol+O2,0.0,1.3,16.64,37.0
83034.0,19:27:56.091 , Vol+O2,0.0,1.35,16.64,37.0
83071.0,19:27:56.093 , Vol+O2,0.0,1.49,16.64,37.0
83108.0,19:27:56.094 , Vol+O2,0.0,1.63,16.64,37.0
83145.0,19:27:56.094 , Vol+O2,0.0,1.25,16.67,37.0
83182.0,19:27:56.095 , Vol+O2,0.0,1.26,16.67,37.0
83219.0,19:27:56.095 , Vol+O2,0.0,1.3,16.67,37.0
83256.0,19:27:56.102 , Vol+O2,0.0,1.26,16.67,37.0
83293.0,19:27:56.102 , Vol+O2,0.0,1.12,16.7,37.0
83330.0,19:27:56.127 , Vol+O2,0.0,1.03,16.7,37.0
83367.0,19:27:56.127 , Vol+O2,0.0,1.08,16.7,37.0
